brand,model_year,mileage_km,engine_size_l,transmission,fuel_type,num_owners,condition_score,price
Chevrolet,2008,216284,3.3,Automatic,Electric,1,5,8658
BMW,2007,166848,1.7,Manual,Diesel,2,9,3581
BMW,2002,179297,4.7,Manual,Electric,4,5,8230
Toyota,2012,196082,4.5,Automatic,Electric,4,3,10498
Hyundai,2005,218807,4.5,Automatic,Gasoline,1,6,4127
BMW,2012,201523,3.8,Automatic,Diesel,2,7,4082
Toyota,2022,184884,3.5,Manual,Diesel,1,10,11765
BMW,2019,216674,1.1,Manual,Electric,3,10,7998
Hyundai,2019,23895,4.0,Manual,Gasoline,4,8,22496
Chevrolet,2011,201854,1.4,Automatic,Electric,1,3,4538
Ford,2012,157281,2.0,Automatic,Electric,2,4,8958
Hyundai,2001,240892,3.2,Automatic,Diesel,4,10,282
Honda,2020,218408,2.8,Automatic,Gasoline,2,4,11116
BMW,2022,247718,1.1,Automatic,Electric,3,2,5646
BMW,2015,197879,4.3,Manual,Diesel,1,7,10578
Chevrolet,2022,28086,4.5,Automatic,Electric,3,4,24048
Honda,2005,90637,3.7,Manual,Electric,4,4,15621
Chevrolet,2018,218099,3.2,Automatic,Gasoline,1,8,12280
Honda,2020,163279,4.8,Automatic,Gasoline,4,6,15365
Ford,2012,112334,1.5,Automatic,Gasoline,1,6,9705
BMW,2016,156969,4.0,Automatic,Electric,2,9,14466
BMW,2022,68083,1.5,Automatic,Gasoline,4,4,16319
Ford,2008,100028,2.5,Manual,Diesel,3,9,11187
Toyota,2016,71957,3.3,Automatic,Electric,3,1,16935
Chevrolet,2001,102551,3.9,Manual,Gasoline,2,9,8277
Ford,2018,83506,1.0,Manual,Electric,2,1,16368
Chevrolet,2018,143355,2.0,Manual,Electric,3,7,12844
Hyundai,2006,99024,3.2,Manual,Diesel,2,6,9448
BMW,2021,86481,3.1,Automatic,Diesel,1,7,17455
Chevrolet,2009,5255,3.6,Automatic,Diesel,3,9,14654
Honda,2009,212627,2.2,Automatic,Electric,4,10,2725
Chevrolet,2019,20487,3.2,Automatic,Electric,3,4,21774
Hyundai,2008,243405,1.8,Automatic,Diesel,2,9,5986
BMW,2016,24346,1.7,Manual,Electric,1,3,21579
Ford,2014,40050,3.3,Automatic,Diesel,4,10,20032
Hyundai,2001,13744,3.7,Automatic,Diesel,3,9,13954
BMW,2003,160828,1.5,Manual,Gasoline,3,1,4174
Chevrolet,2018,66596,1.5,Automatic,Diesel,4,5,18790
Toyota,2016,219469,3.3,Automatic,Gasoline,1,10,9089
Toyota,2004,161218,2.1,Manual,Diesel,2,5,8641
Honda,2006,124640,2.6,Automatic,Electric,2,1,7888
BMW,2017,60032,2.6,Manual,Gasoline,2,1,17216
Toyota,2020,47687,1.7,Manual,Electric,2,3,18165
Ford,2021,182175,1.0,Automatic,Electric,4,9,14041
BMW,2006,158048,4.4,Manual,Diesel,1,7,8674
Ford,2016,67863,3.9,Automatic,Diesel,1,6,18416
Ford,2006,136663,3.8,Automatic,Electric,3,9,6928
Toyota,2003,11277,3.2,Automatic,Diesel,3,4,12648
BMW,2007,66860,3.8,Manual,Diesel,1,4,14951
Chevrolet,2012,138332,4.7,Manual,Diesel,3,3,10893
Hyundai,2003,245515,3.7,Manual,Electric,1,5,1870
Toyota,2005,201955,2.1,Manual,Gasoline,4,5,3422
Toyota,2004,29741,3.3,Manual,Gasoline,4,10,12144
Chevrolet,2011,124720,2.8,Manual,Electric,2,7,13300
BMW,2003,42211,3.2,Manual,Diesel,1,7,12779
BMW,2008,245464,3.1,Manual,Diesel,4,6,5730
Ford,2003,177614,4.4,Manual,Gasoline,1,4,8022
Chevrolet,2018,11869,3.6,Manual,Electric,3,7,21268
Chevrolet,2013,229690,1.8,Manual,Electric,1,2,8663
BMW,2004,92616,1.3,Automatic,Diesel,2,9,5636
Ford,2017,200804,2.7,Manual,Diesel,2,7,10059
Toyota,2009,99515,1.1,Automatic,Diesel,4,2,9622
Honda,2018,155494,2.3,Automatic,Electric,3,10,9546
Hyundai,2011,171685,2.5,Automatic,Gasoline,3,2,10945
Toyota,2017,193088,2.5,Automatic,Electric,1,6,8708
BMW,2016,65110,4.9,Manual,Electric,3,7,18980
Hyundai,2010,224601,2.2,Automatic,Electric,2,9,6879
Honda,2002,213994,2.1,Automatic,Gasoline,4,4,5936
Honda,2022,39033,1.5,Automatic,Diesel,4,8,16518
Ford,2016,50213,3.0,Manual,Diesel,4,10,19182
Hyundai,2000,198065,1.6,Automatic,Electric,3,2,-155
Ford,2014,17938,3.5,Automatic,Electric,3,6,19999
Toyota,2008,135842,1.6,Manual,Gasoline,2,4,9582
Chevrolet,2014,212767,3.3,Manual,Gasoline,1,8,9798
Chevrolet,2002,7274,4.3,Manual,Diesel,1,9,14495
Chevrolet,2021,89390,1.2,Manual,Electric,4,2,13816
Hyundai,2018,167887,2.7,Manual,Gasoline,4,7,10533
Chevrolet,2012,212090,2.8,Manual,Gasoline,3,7,9006
Toyota,2011,155033,4.2,Manual,Electric,4,8,9530
Ford,2019,25044,2.9,Manual,Electric,2,5,20998
Hyundai,2000,104372,3.3,Manual,Electric,2,3,9485
Ford,2020,158047,4.2,Automatic,Electric,4,1,12302
Hyundai,2016,19706,3.2,Manual,Electric,4,4,21726
Ford,2012,142046,2.4,Automatic,Electric,4,3,12640
Honda,2000,81464,1.3,Automatic,Gasoline,4,2,6611
Ford,2009,26213,3.9,Manual,Electric,4,6,14958
Chevrolet,2014,6950,4.5,Manual,Diesel,2,7,21416
Honda,2006,221085,4.9,Manual,Electric,1,10,5989
Ford,2021,15411,4.7,Manual,Diesel,2,7,22213
Hyundai,2017,133603,4.2,Automatic,Diesel,2,8,15596
Hyundai,2015,223303,3.6,Automatic,Diesel,4,2,6883
Hyundai,2013,182228,4.1,Manual,Electric,1,10,8623
BMW,2017,67744,2.7,Automatic,Electric,4,6,15826
Toyota,2006,153843,3.4,Manual,Diesel,2,6,4366
Hyundai,2016,205882,2.4,Automatic,Electric,1,10,12003
Honda,2017,40053,2.3,Automatic,Gasoline,3,1,18430
Hyundai,2011,188148,4.0,Manual,Gasoline,4,2,7071
BMW,2007,143117,2.8,Manual,Gasoline,3,9,7524
Chevrolet,2021,62623,1.8,Automatic,Gasoline,3,8,19986
Honda,2001,34714,1.8,Manual,Electric,3,4,12010
BMW,2006,170458,4.4,Automatic,Diesel,3,6,8191
Chevrolet,2003,114283,3.7,Manual,Electric,1,2,7669
Honda,2017,13562,3.2,Manual,Gasoline,4,5,16754
Ford,2005,60048,2.6,Manual,Electric,1,2,10154
Toyota,2008,98295,2.7,Manual,Electric,4,5,8509
Toyota,2008,17026,1.2,Manual,Gasoline,4,7,11213
BMW,2013,111147,2.8,Manual,Diesel,4,7,15408
Chevrolet,2007,36589,4.2,Manual,Electric,1,9,15036
Toyota,2018,113199,2.6,Automatic,Electric,2,3,15021
Chevrolet,2002,102274,2.5,Manual,Gasoline,3,4,8099
Chevrolet,2017,31844,1.1,Automatic,Diesel,2,9,17051
BMW,2004,159519,2.8,Manual,Gasoline,2,8,6259
BMW,2013,95415,1.1,Automatic,Gasoline,2,7,12068
BMW,2003,213574,3.3,Manual,Electric,3,8,2568
Toyota,2006,219340,3.0,Manual,Diesel,2,9,4980
BMW,2019,59708,4.4,Automatic,Gasoline,3,4,19637
Toyota,2011,199997,3.3,Manual,Electric,3,5,7976
BMW,2001,75825,2.3,Manual,Gasoline,3,9,8417
Hyundai,2010,56574,3.1,Manual,Electric,4,7,18382
Chevrolet,2013,90548,3.8,Manual,Diesel,4,4,16652
BMW,2021,154884,1.4,Manual,Gasoline,2,6,14807
Honda,2022,237409,3.5,Automatic,Diesel,4,1,12169
Chevrolet,2015,191381,4.7,Manual,Diesel,3,1,12083
Chevrolet,2019,69230,2.2,Automatic,Electric,4,9,17074
BMW,2005,177700,3.5,Automatic,Gasoline,3,8,8656
Ford,2022,45581,4.3,Automatic,Gasoline,1,1,22279
BMW,2003,182700,3.0,Automatic,Electric,4,2,5232
Chevrolet,2014,224700,3.9,Automatic,Electric,2,4,7977
Honda,2000,30105,2.2,Automatic,Diesel,1,1,7553
Chevrolet,2006,84830,2.2,Automatic,Gasoline,1,2,11929
Honda,2011,74157,3.7,Automatic,Gasoline,4,5,14750
Toyota,2009,168514,3.8,Manual,Electric,4,8,8216
Hyundai,2004,92235,4.7,Automatic,Electric,2,6,11873
Chevrolet,2011,7347,1.9,Manual,Electric,1,6,15922
BMW,2017,231094,2.9,Automatic,Gasoline,3,4,11845
Toyota,2009,52650,2.0,Automatic,Gasoline,4,2,11855
Hyundai,2005,153182,1.3,Manual,Diesel,1,3,5833
BMW,2011,198242,2.6,Automatic,Electric,1,6,9461
Ford,2006,140995,2.5,Manual,Diesel,3,6,8862
BMW,2017,187873,2.1,Automatic,Gasoline,1,5,11290
Honda,2001,198843,2.2,Manual,Diesel,4,6,844
Honda,2009,129926,2.4,Manual,Diesel,3,6,9737
Ford,2014,86147,5.0,Automatic,Diesel,4,1,17215
Toyota,2011,53135,4.1,Automatic,Electric,2,6,16382
Hyundai,2016,24199,1.3,Automatic,Gasoline,1,5,20053
BMW,2003,145138,4.5,Automatic,Electric,4,8,7711
Honda,2006,106583,3.5,Manual,Diesel,4,9,10637
Toyota,2008,188208,4.6,Manual,Electric,2,6,13455
Ford,2018,97290,2.4,Manual,Gasoline,1,10,17696
Chevrolet,2022,172647,2.9,Manual,Gasoline,4,4,12231
Honda,2006,225868,4.6,Manual,Diesel,3,3,6102
Ford,2022,125787,2.1,Manual,Diesel,4,10,17896
BMW,2001,182805,4.7,Manual,Electric,4,1,3057
Hyundai,2005,119427,4.3,Automatic,Gasoline,4,7,9426
Honda,2017,153063,4.9,Automatic,Gasoline,4,5,12364
Honda,2005,158625,2.3,Automatic,Electric,1,4,6356
BMW,2012,225782,1.9,Automatic,Gasoline,4,9,2767
Chevrolet,2018,92493,2.3,Automatic,Diesel,2,7,14298
Toyota,2001,136706,4.8,Automatic,Diesel,4,10,5198
Hyundai,2011,231489,2.3,Automatic,Electric,3,8,6182
Honda,2014,17771,3.3,Automatic,Electric,3,4,17634
Hyundai,2013,130607,2.6,Manual,Electric,4,10,12864
Honda,2005,154370,2.6,Automatic,Diesel,4,10,3210
Hyundai,2017,84876,1.8,Automatic,Electric,2,8,13793
Ford,2004,234964,3.1,Automatic,Gasoline,2,4,3831
Honda,2017,172071,4.4,Manual,Electric,1,1,10596
Hyundai,2002,207959,1.2,Automatic,Gasoline,1,8,3147
Toyota,2002,64648,4.6,Manual,Diesel,3,1,10663
Ford,2021,198740,3.7,Manual,Gasoline,4,3,11389
Ford,2021,205446,3.5,Automatic,Gasoline,4,7,11381
Toyota,2009,203581,3.5,Manual,Gasoline,2,3,7049
Hyundai,2018,248722,2.2,Automatic,Diesel,2,8,12453
BMW,2002,239420,2.7,Automatic,Gasoline,1,5,6164
Toyota,2011,80783,4.2,Automatic,Gasoline,1,3,11790
Hyundai,2015,49440,2.2,Manual,Electric,3,5,17573
Toyota,2016,36655,2.9,Automatic,Electric,2,5,21400
Toyota,2006,48039,1.1,Automatic,Electric,4,8,8507
Honda,2012,60255,3.9,Automatic,Gasoline,2,9,15037
Hyundai,2001,77219,2.7,Manual,Gasoline,2,6,9020
BMW,2003,191061,3.1,Manual,Diesel,2,10,4628
Honda,2009,16244,1.5,Manual,Gasoline,1,3,11218
Toyota,2006,99594,5.0,Manual,Gasoline,4,2,13215
Chevrolet,2016,63595,2.2,Automatic,Diesel,4,3,16689
Toyota,2019,175623,3.5,Automatic,Gasoline,1,9,15501
Toyota,2005,199302,3.3,Manual,Diesel,1,7,6101
Hyundai,2018,108898,4.1,Automatic,Diesel,4,9,18110
Hyundai,2004,33371,2.2,Manual,Electric,3,6,11689
Honda,2009,205430,4.0,Automatic,Gasoline,2,8,9945
BMW,2008,164950,2.5,Automatic,Electric,4,10,5098
Honda,2012,172229,2.6,Manual,Gasoline,1,9,7192
Ford,2018,10914,3.7,Manual,Electric,4,3,23147
Toyota,2020,219772,4.1,Automatic,Diesel,2,7,11745
Chevrolet,2005,32180,3.7,Manual,Diesel,4,9,12175
Toyota,2003,139760,4.6,Automatic,Diesel,1,2,9500
Toyota,2002,85219,2.1,Automatic,Diesel,3,7,9389
Honda,2002,83616,4.6,Automatic,Gasoline,1,5,6440
Chevrolet,2003,232561,1.5,Automatic,Gasoline,3,8,2036
Chevrolet,2004,145988,3.6,Manual,Electric,2,4,5938
Chevrolet,2007,192435,3.2,Automatic,Gasoline,1,1,6659
Honda,2015,100213,3.0,Automatic,Gasoline,4,10,14832
Toyota,2021,163432,2.2,Automatic,Electric,1,8,15056
Honda,2002,42805,3.0,Manual,Diesel,1,6,10937
Hyundai,2011,149525,1.6,Automatic,Electric,2,8,6429
Hyundai,2007,131599,2.5,Manual,Electric,3,3,5000
Honda,2012,158775,1.4,Manual,Diesel,3,8,6068
Chevrolet,2003,195093,3.3,Manual,Electric,4,8,2118
Toyota,2013,79176,1.4,Manual,Electric,1,1,13417
Honda,2013,99799,1.6,Manual,Electric,2,4,13930
Honda,2012,103385,1.3,Manual,Gasoline,3,7,10708
Honda,2005,240654,2.5,Manual,Diesel,4,1,-225
Ford,2016,217686,4.4,Automatic,Diesel,3,3,10376
Hyundai,2003,93919,4.6,Automatic,Electric,4,3,6256
Chevrolet,2007,217144,1.3,Manual,Gasoline,3,6,4281
BMW,2016,143482,3.5,Manual,Diesel,4,5,13182
Chevrolet,2002,86462,3.7,Manual,Diesel,3,7,9724
BMW,2016,184340,3.1,Automatic,Electric,3,3,9609
Ford,2008,170320,3.7,Manual,Electric,1,1,6536
Honda,2001,36159,1.9,Automatic,Electric,4,3,6093
Ford,2012,47039,3.0,Automatic,Diesel,4,8,17683
Ford,2019,237974,2.6,Manual,Electric,1,5,6680
Toyota,2001,52800,1.4,Automatic,Electric,1,3,6618
Hyundai,2019,45761,3.5,Manual,Electric,3,8,18116
BMW,2010,99626,3.0,Manual,Gasoline,3,6,13784
Honda,2021,222175,2.1,Manual,Electric,3,3,9122
BMW,2014,123368,2.9,Automatic,Diesel,1,5,14658
Chevrolet,2010,179735,4.1,Manual,Electric,3,1,9879
BMW,2022,85903,4.2,Automatic,Diesel,1,6,18116
Chevrolet,2002,176484,3.6,Manual,Gasoline,3,9,4973
Hyundai,2002,123998,2.9,Manual,Gasoline,1,7,3506
Chevrolet,2011,246324,3.3,Manual,Electric,4,8,6582
BMW,2004,171439,2.5,Manual,Diesel,2,6,3717
BMW,2019,141885,1.5,Manual,Electric,3,5,10793
Chevrolet,2006,64894,2.5,Automatic,Electric,3,6,10807
Ford,2006,238229,3.1,Manual,Diesel,1,7,2460
Hyundai,2012,56444,3.4,Manual,Diesel,4,9,16543
Toyota,2008,170341,4.7,Manual,Diesel,4,8,13282
Honda,2020,66748,4.1,Automatic,Diesel,3,5,22407
BMW,2012,46190,1.6,Manual,Diesel,1,7,12103
Honda,2011,45318,1.7,Manual,Gasoline,1,8,17304
Toyota,2012,173090,1.4,Manual,Gasoline,2,1,7439
Honda,2009,129078,4.0,Manual,Gasoline,4,8,6259
Toyota,2000,44759,3.8,Automatic,Diesel,2,7,10307
Chevrolet,2007,21498,4.9,Manual,Diesel,4,2,12908
Ford,2021,30989,3.1,Automatic,Diesel,3,2,19874
BMW,2015,238782,4.3,Automatic,Electric,3,6,12778
Toyota,2012,161640,3.3,Automatic,Gasoline,1,3,7397
Honda,2002,122035,4.5,Automatic,Gasoline,1,1,5318
BMW,2002,71577,3.9,Manual,Electric,1,8,10424
Ford,2004,110231,3.6,Manual,Electric,4,7,7653
Chevrolet,2010,166171,3.3,Automatic,Gasoline,1,4,8380
BMW,2006,94900,3.9,Automatic,Diesel,3,1,10972
Toyota,2020,176711,2.7,Automatic,Gasoline,2,2,9603
Ford,2009,109679,1.4,Manual,Diesel,3,9,10272
Honda,2009,28482,1.2,Automatic,Gasoline,3,4,11653
Ford,2019,74212,2.9,Automatic,Gasoline,3,3,19633
Ford,2001,191333,3.4,Automatic,Electric,2,8,1886
Hyundai,2002,247393,1.3,Automatic,Electric,3,4,-2592
Ford,2007,223389,2.1,Automatic,Diesel,4,7,1768
Ford,2010,35048,2.3,Manual,Diesel,4,5,13718
BMW,2012,139137,3.3,Automatic,Gasoline,2,5,8460
Honda,2006,138108,2.1,Manual,Electric,4,6,8338
BMW,2012,40814,1.4,Manual,Diesel,1,4,13204
BMW,2001,195766,1.7,Manual,Diesel,4,2,2735
Toyota,2005,152996,1.7,Manual,Diesel,3,6,5767
BMW,2008,134493,4.4,Manual,Gasoline,4,5,14099
Hyundai,2019,65204,2.1,Automatic,Diesel,1,3,16623
Hyundai,2001,37844,3.9,Manual,Diesel,1,4,10692
Toyota,2017,86943,3.3,Manual,Electric,1,3,17429
Chevrolet,2015,26518,4.9,Automatic,Electric,3,3,15721
Honda,2011,153131,2.1,Manual,Electric,1,4,7884
Honda,2006,28052,1.6,Automatic,Gasoline,3,2,11723
BMW,2006,74803,1.2,Automatic,Electric,1,4,10808
BMW,2016,76524,2.0,Automatic,Electric,3,10,17534
Chevrolet,2012,229582,3.7,Automatic,Electric,3,2,9159
BMW,2010,94572,1.3,Automatic,Electric,3,10,10481
Honda,2005,144752,2.0,Manual,Diesel,4,8,5088
Ford,2022,72021,4.4,Automatic,Gasoline,1,10,21416
Hyundai,2013,216321,3.3,Automatic,Diesel,3,5,7451
Ford,2005,25043,1.3,Manual,Diesel,1,7,8398
Ford,2005,7419,1.2,Manual,Gasoline,4,4,12557
Honda,2001,192964,1.2,Manual,Diesel,2,10,-278
Ford,2021,126831,4.8,Manual,Electric,1,6,17602
Chevrolet,2019,249688,4.4,Automatic,Gasoline,1,10,10338
Toyota,2014,106799,4.4,Manual,Diesel,4,4,19243
BMW,2016,153212,4.7,Automatic,Diesel,3,6,15938
Toyota,2007,179556,3.0,Manual,Electric,1,1,7404
Hyundai,2004,199941,2.0,Manual,Diesel,2,6,5046
BMW,2016,181282,2.6,Manual,Diesel,4,6,9943
Ford,2019,62600,3.9,Manual,Diesel,3,2,16482
Hyundai,2000,121467,4.5,Manual,Gasoline,1,10,3604
BMW,2021,83497,2.7,Automatic,Gasoline,1,10,19606
Chevrolet,2017,113611,3.1,Automatic,Diesel,4,9,16427
Chevrolet,2014,142559,4.7,Automatic,Diesel,3,6,12152
Chevrolet,2004,65692,1.4,Manual,Electric,3,7,8041
Chevrolet,2006,67112,4.4,Automatic,Gasoline,4,2,11142
Ford,2017,167182,1.6,Manual,Gasoline,1,2,8842
Toyota,2005,244040,2.9,Manual,Gasoline,1,2,889
BMW,2021,21360,1.9,Automatic,Diesel,3,10,21504
Ford,2020,185482,3.4,Automatic,Electric,3,9,15650
Chevrolet,2004,238451,3.2,Manual,Electric,2,3,2030
Toyota,2018,226490,2.5,Manual,Diesel,2,4,11608
Hyundai,2009,88038,4.5,Automatic,Diesel,2,1,17940
Hyundai,2014,249661,3.6,Manual,Electric,3,1,7515
Hyundai,2009,209239,3.9,Automatic,Electric,3,4,6714
Chevrolet,2015,8017,1.6,Automatic,Gasoline,3,2,12746
Hyundai,2011,91261,4.5,Manual,Diesel,1,8,15945
Honda,2017,196196,1.7,Manual,Gasoline,4,4,9415
BMW,2022,226370,1.9,Manual,Electric,3,3,10556
BMW,2000,187021,1.5,Manual,Gasoline,1,3,503
Chevrolet,2015,194340,2.8,Automatic,Electric,3,6,8813
Honda,2021,71320,4.6,Manual,Electric,4,6,18635
Ford,2005,229628,2.0,Automatic,Gasoline,3,6,3733
Ford,2002,240067,2.5,Automatic,Diesel,1,6,-4821
Hyundai,2001,217373,4.4,Manual,Gasoline,3,8,4218
Toyota,2001,36127,3.5,Automatic,Gasoline,3,8,8462
Ford,2012,139268,4.0,Manual,Diesel,3,9,14994
Toyota,2008,80088,1.9,Manual,Diesel,2,1,9830
BMW,2015,177372,3.9,Automatic,Gasoline,3,10,13150
Toyota,2004,185786,1.9,Automatic,Electric,1,8,4293
BMW,2022,36921,4.9,Automatic,Gasoline,1,5,25443
Honda,2020,9746,3.2,Manual,Electric,1,3,25202
Honda,2006,73535,3.8,Manual,Diesel,3,10,14942
Chevrolet,2012,70350,1.5,Automatic,Diesel,4,3,14019
Chevrolet,2019,186417,2.0,Manual,Electric,1,6,10711
Hyundai,2012,245678,1.6,Manual,Gasoline,2,8,5586
Ford,2006,185292,2.6,Automatic,Diesel,4,10,7892
Hyundai,2009,86131,2.1,Manual,Electric,1,2,10221
BMW,2014,27063,3.9,Automatic,Electric,3,9,19083
Hyundai,2020,122116,1.4,Automatic,Gasoline,2,5,12769
Toyota,2005,207808,4.0,Automatic,Electric,1,5,6843
BMW,2004,239772,1.2,Manual,Electric,2,1,814
Chevrolet,2022,93913,1.8,Automatic,Gasoline,4,6,14663
Honda,2001,83946,4.2,Automatic,Diesel,1,5,10178
Chevrolet,2020,182043,4.0,Automatic,Diesel,3,7,13706
Ford,2014,139670,2.9,Automatic,Diesel,2,7,12370
BMW,2015,15564,1.2,Manual,Electric,1,4,15421
BMW,2018,247124,3.4,Automatic,Electric,4,5,11678
Toyota,2008,232506,2.6,Manual,Gasoline,4,10,3164
Ford,2021,54725,2.3,Automatic,Electric,1,8,23614
Honda,2018,91134,3.6,Manual,Electric,4,2,17042
BMW,2006,110940,2.7,Manual,Diesel,2,1,8165
BMW,2003,196012,1.4,Manual,Electric,2,6,3097
Toyota,2002,67085,4.7,Manual,Electric,2,4,11863
Hyundai,2019,22862,4.1,Automatic,Electric,2,10,25916
Honda,2010,15265,1.2,Automatic,Gasoline,4,3,15166
Chevrolet,2000,145777,3.1,Manual,Electric,1,7,1302
Ford,2005,191351,1.3,Manual,Gasoline,4,8,2263
BMW,2010,67471,4.3,Manual,Diesel,4,4,16447
BMW,2000,96080,3.5,Automatic,Electric,1,10,7848
Chevrolet,2020,215906,1.7,Manual,Gasoline,1,6,9000
Honda,2006,199051,1.1,Manual,Diesel,3,2,1506
Hyundai,2005,60828,1.1,Automatic,Electric,2,8,8018
BMW,2013,234278,3.0,Automatic,Gasoline,1,6,7395
Honda,2001,121884,3.9,Automatic,Gasoline,4,9,6375
Chevrolet,2003,113007,1.5,Automatic,Diesel,2,6,9139
Toyota,2010,51104,1.9,Automatic,Electric,2,6,11786
Hyundai,2014,45934,2.3,Automatic,Electric,4,2,13098
Ford,2017,119420,1.9,Manual,Electric,1,5,13390
BMW,2000,11050,2.6,Manual,Gasoline,2,9,7376
Honda,2002,180024,3.2,Automatic,Electric,2,1,-1013
Toyota,2002,222642,3.7,Manual,Gasoline,2,4,3717
Ford,2006,247088,4.9,Automatic,Gasoline,2,10,5154
Honda,2000,13484,4.7,Manual,Diesel,2,10,9353
Honda,2010,67648,3.3,Automatic,Gasoline,4,3,13899
Ford,2005,64945,3.9,Automatic,Diesel,1,1,11169
Toyota,2019,189750,4.8,Manual,Diesel,1,1,10365
Chevrolet,2002,36323,1.3,Manual,Electric,2,1,10546
Toyota,2018,91332,1.0,Automatic,Diesel,2,1,17070
Hyundai,2001,99605,1.1,Automatic,Electric,2,2,9169
BMW,2017,223435,3.3,Automatic,Diesel,4,5,10281
Ford,2011,171433,4.1,Automatic,Gasoline,4,2,9773
Chevrolet,2009,15315,2.5,Automatic,Electric,3,4,18682
Ford,2004,52968,3.2,Automatic,Gasoline,2,9,12456
Ford,2008,162591,3.1,Manual,Electric,3,3,7089
Toyota,2001,14107,1.4,Manual,Gasoline,3,2,8582
BMW,2001,60781,2.3,Manual,Diesel,3,4,9768
Hyundai,2005,8869,1.1,Manual,Electric,1,9,9283
Honda,2009,85983,1.4,Manual,Electric,3,4,12820
Honda,2017,163442,4.2,Automatic,Electric,2,5,10746
Ford,2011,198767,4.3,Automatic,Diesel,4,4,7066
BMW,2003,196494,4.2,Manual,Gasoline,2,8,5793
Chevrolet,2021,12971,3.9,Automatic,Diesel,4,4,26142
Toyota,2020,101805,4.2,Manual,Diesel,1,2,17272
BMW,2016,30651,3.7,Manual,Diesel,1,4,16965
BMW,2014,61974,3.7,Automatic,Gasoline,2,2,18436
Toyota,2005,237365,3.7,Automatic,Diesel,1,9,2849
Ford,2015,28446,3.1,Manual,Electric,4,8,15119
BMW,2016,174180,2.5,Manual,Diesel,1,9,12403
Honda,2002,211251,3.9,Manual,Gasoline,3,4,2793
Toyota,2009,8823,2.2,Manual,Electric,3,1,14370
Chevrolet,2004,149526,3.2,Automatic,Gasoline,1,3,7997
Hyundai,2013,140004,2.7,Manual,Diesel,2,7,13055
Ford,2020,146292,2.1,Automatic,Gasoline,3,1,11882
Toyota,2012,210162,4.9,Manual,Electric,4,8,9936
Hyundai,2005,72965,2.0,Manual,Gasoline,2,9,7135
Hyundai,2011,164280,2.2,Automatic,Electric,1,8,8271
Chevrolet,2007,209052,1.6,Automatic,Electric,2,5,1892
BMW,2004,15510,4.3,Automatic,Diesel,2,9,14503
Chevrolet,2014,180117,3.3,Automatic,Diesel,2,4,9374
BMW,2015,146609,3.5,Automatic,Electric,2,9,12705
BMW,2000,208755,4.3,Manual,Gasoline,1,1,-880
Toyota,2015,110935,2.4,Manual,Electric,1,3,10517
Toyota,2004,74134,1.8,Manual,Diesel,3,4,8559
Ford,2002,238705,1.8,Automatic,Gasoline,3,10,3353
BMW,2019,77254,3.9,Automatic,Electric,4,1,19601
Hyundai,2014,244299,3.5,Automatic,Diesel,4,6,8253
Honda,2012,149854,1.8,Manual,Electric,3,4,8016
Ford,2015,119780,1.6,Automatic,Electric,3,4,10121
Toyota,2022,130544,1.5,Manual,Electric,2,1,15822
Chevrolet,2010,70587,3.5,Manual,Gasoline,3,5,11640
Ford,2020,87238,1.0,Manual,Diesel,4,9,19301
Ford,2001,80720,1.1,Automatic,Diesel,3,6,6577
Ford,2021,83004,2.6,Manual,Electric,2,8,22278
Ford,2005,27072,3.8,Manual,Electric,4,4,17253
Honda,2005,86015,3.8,Manual,Electric,1,9,12241
Chevrolet,2013,230075,2.7,Automatic,Gasoline,3,7,7659
Chevrolet,2010,225010,3.8,Manual,Diesel,1,7,5459
Chevrolet,2007,77746,3.1,Automatic,Electric,4,8,14656
BMW,2007,181774,4.9,Automatic,Diesel,3,2,7248
Hyundai,2000,107260,1.6,Manual,Electric,1,6,1960
Chevrolet,2020,142129,3.4,Manual,Diesel,3,7,17801
Ford,2006,133259,3.0,Automatic,Electric,1,3,9228
Ford,2005,35916,1.8,Manual,Gasoline,1,8,10774
Chevrolet,2020,32268,4.0,Automatic,Electric,4,1,21516
Chevrolet,2007,180050,2.1,Automatic,Electric,3,1,5262
Ford,2018,248966,2.5,Automatic,Electric,1,10,11508
BMW,2021,28259,2.5,Manual,Electric,3,3,18373
Toyota,2020,189655,2.0,Automatic,Electric,3,6,14597
Toyota,2019,84400,2.7,Automatic,Diesel,2,7,19840
Chevrolet,2007,39293,2.9,Manual,Diesel,4,2,11854
Honda,2013,116581,4.0,Manual,Gasoline,3,6,14612
Chevrolet,2017,12043,4.1,Automatic,Electric,3,5,22093
Chevrolet,2015,186502,1.6,Automatic,Diesel,3,6,14832
Toyota,2008,112009,3.4,Automatic,Diesel,4,1,8838
Ford,2014,43893,4.6,Manual,Electric,4,10,15054
Chevrolet,2009,176714,1.4,Automatic,Electric,3,7,2244
Ford,2021,214137,2.9,Automatic,Gasoline,4,8,12415
Ford,2015,166940,4.0,Manual,Gasoline,2,7,14402
Honda,2003,31309,3.4,Manual,Diesel,4,9,10955
Ford,2019,28284,1.4,Automatic,Gasoline,2,1,17703
Toyota,2012,131801,2.6,Manual,Diesel,2,10,10624
BMW,2021,118259,3.0,Automatic,Gasoline,2,9,14700
BMW,2004,105804,5.0,Automatic,Electric,1,3,11716
Hyundai,2021,74000,1.7,Manual,Gasoline,4,2,13706
